Just an advertisement for this cancer clinic.,I once had cancer virus 🦠 for over 10 years and I visited so many States in the United States 🇺🇸 seeking for help but it was all leading to spending of thousands of dollars until I was watching a YouTube series and I came across Dr. Emovon on YouTube ads and I decided to order his herbal medication and today I'm fully well from this problems. #dremovon..🙏🙏,have u guys some news,I have a biopsy Thursday and it’s really scary. Thank you for sharing your story ❤,Sadge,But in reality they are useless. Speaking from experience with 3 family members who had and fought cancer I can say that Macmillan did NOT give them any support. I would never give them a penny.,Lord God and angels is with you,Get your PSA tests done. Don't wait.,Dr Ozuka on YouTube has a permanent cure with his herbal medicine,Is this woman still alive?  This was made 9 years ago and pancreatic cancer is not as curable as she claimed.  It's one of the most difficult cancers to treat.,😢😢😢 hope u recover soon
,,,,,,,,"I’m so happy to testify of the good work of Dr Ologunebi . I Suffer from HIV Virus since 2016 and i had frequent symptoms in part of my body and my private area, after some time it will go away after using acyclovir drugs, then come back after some months. it was disheartening since i have been diagnosed, but after finding Dr Ologunebi and his reviews i was convinced that he will definitely cure me and so i contacted him and he told me how to get his medicine and how to use it for just 15 days and i will go for check up my result we be negative, at first i said how can that be possible but i used his herbal medicine after making purchase and truly i used it and went for the test again, and my result came back negative. so i made it a task to share this good testimony in the internet so that those sick can benefit and get cured. What app or call:+2348129675448
E-mail: ologunebiridwan@gmail.com",,
,,,,,,,,"I’m so happy to testify of the good work of Dr Ologunebi . I Suffer from HIV Virus since 2016 and i had frequent symptoms in part of my body and my private area, after some time it will go away after using acyclovir drugs, then come back after some months. it was disheartening since i have been diagnosed, but after finding Dr Ologunebi and his reviews i was convinced that he will definitely cure me and so i contacted him and he told me how to get his medicine and how to use it for just 15 days and i will go for check up my result we be negative, at first i said how can that be possible but i used his herbal medicine after making purchase and truly i used it and went for the test again, and my result came back negative. so i made it a task to share this good testimony in the internet so that those sick can benefit and get cured. What app or call:+2348129675448 Email: ologunebiridwan@gmail.com",,
,,,,,,,,,,
,,,,,,,,Please consider supporting The Lavender Clinic which is the only transgender and LGBQI+ non-profit healthcare center in Hawaii. https://www.paypal.com/biz/fund?id=YP7M634U8LN88,,
,,,,,,,,"That look when he found out really said: ""Whew, I'm HIV negative!!! I'm gonna go celebrate by doing drugs and having sex with strangers!!!""",,
,,,,,,,,"Hello everyone, are you HIV positive? Worry no more, you can cure HIV through herbs, I was diagnosed of HIV for three years ,I was cured by doctor @akhigbe.dr through his herbal medicine, Contact doctor akhigbe he also bring back my love I'm so happy now I'm very very grateful you can WhatsApp him  +2349046230269 and you can also message him on Gmail, drakhigbehome@gmail.com",,
,,,,,,,,"I want to give thanks to God and give hope to people who are

diagnosed HIV i never believed I will be free from HIV you

know what we do, takings a whole lot of drugs, going to

government hospital taking drugs, but in all we are not free

from the virus i kept on living with my virus for about 3 years, i

suffered rejection and i was ashamed, you know HIV+'S

there's really a cure i saw an article of various testimony

online about this herbal doctor DR EFE i contacted him

and this healer shipped me a cure i tried this and it first

started with my CD4 my CD4 improved by weeks i finished the

herbal medication and now im free from this virus,friends and

i say again traditional remedies are the real cure, there is a

cure my friends contact this herbal doctor that cured me if

you do not want to live with your virus forever his email ; drefe4427@gmail.com

whatsapp number (+2349056695533) thank me later you will

be happy again like me.",,
,,,,,,,,I'm here to share to the worldwide that DrOmijie is a Powerful Herbal Medicine man. that can cure your disease if you have only contact him and let him help you I was cured from my HIV virus . after the internet. he gave me a Natural cure that ended my suffering after using it for about 9 day. i went to check myself on the hospital and i was tested negative. I can't more happier but to say thank you sir and i use this medium to say.to everyone don't waste any time to contact this powerful herbal Dr Omijie On any Kind or Disease he is Ready to help you. You can reach him through  whatsapp +2349056975097 or email dr.omijiespelltemple14@gmail.com,,
,,,,,,,,"Just when I thought it had ended, Allah saved me from this deadly disease called HIV with the help of Dr Ajargbo, I was giving a second chance to life again, you can also contact him for related cases like Hepatitis B and other related infections on whatapp...+2348100898395 and Email address.. in.drajargboherbalhome10@gmail.com",,
,,,,,,,,"I want to appreciate Dr.Aluda for giving me back my life again, I was diagnose of HIV/AIDS for 2 years, after using Dr Aluda herbal medicine, I got cured....All thanks to Dr. Aluda I will be forever grateful to you sir..his what's app number is +2348145636867 or Email him via draludaharbalhome@gmail.com God bless you all..",,
,,,,,,,,"Am so happy today because I am free from HPV simplex virus infection. I have been having HPV since the past three years now, and I have passed through many different processes in getting cured from the diseases of HPV but nothing was working out. A friend Thanks to @Dr braimah will never stop telling the world about your good work..Contact details drbraimah884@gmail.com call or
whatsApp him on +2349055839404",,
,,,,,,,,false negative,,
,,,,,,,,"Hello to all the  mum in the world 🥰, Giving a big thank you to Dr unuayan for  helping me with some herbal medicine for getting pregnant after 8 years trying to conceive and took in thank you once again for helping me you can inbox him +2348134647497  call  on this number ,I also give my friend  the number in UK and she inbox him on the number and he help her by sending herbal medicine  to her through DHL courier company and she received the herbs through DHL and the Dr unuayan told her how to use it , she is mother today by twins baby girls please contact Dr unuayan on the number WhatsApp or call +2348134647497 helps in 
Fibroid cur
Ouvlation booster
Unblock fallopian tube",,
,,,,,,,,"- [ ] 3years ago I had warts, I was treated with some liquid applied to the warts they continued to grow and spread.  The next 2doctors did laser surgery to remove them. 1year after the surgery, they grew back close to where the 1st one were so embarrassing because it started spreading all over, I have been dealing with this things for very long time the last treatment I take was about a year ago I applied natural treatment from Dr Sabi, 2weeks after applying the treatment all the warts was gone. Its now 1year and some months I don't have any single warts or any symptoms of HSV. Wow""its great Dr Sabi has finally cured me. Anyone living with HSV contact Doctor SABI  for natural treatment. His mail; [ Dr.sabi001@gmail.com]",,
,,,,,,,,I'm having an extremely difficult time watching this ...,,
,,,,,,,,This is fucking METH'D up. Drugs are bad mmmmkkkkaaayy Mr. Garrison knows best.,,
,,,,,,,,"Thanks dr osaba
I am finally cured from HIV diseases  and you medicine work very fast, you can also contact him today if you need any help Drosabacurehome@gmail.com or WhatsApp him on +2348132322488 .",,
,,,,,,,,why not die？？？？i hope you die！,,
,,,,,,,,"wow I've had HIV problem for over 4 years. I tired everything to eradicate the virus, of course I went to the doctor about a hundred times. and I thought about my family, I know my family will face a serious problem when I'm gone because I'm the only providing before I lost my job. I lost hope and I wept day and night, but one day I was surfing the internet I found @dr.kanayo whatsapp chat contact +1(909) 375-5642. he guided me as I asked him for is 14Days negative solution on how to eradicate the virus parmanetly. I used it for 2 weeks before my doctor appointment I was told the virus has been eradicate the doctor was amazed. now have nothing to worry about I am cured by @dr.kanayo herbal medicine, I'm truly happy with my family for standing by me all the way. I promise to recommend every Americans and Canadians by sharing this good new, google Dr kanayo Peterson. I bet you will surely thank me later",,
,,,,,,,,He obviously has a pill or heroin problem,,
,,,,,,,,Its called drug abuse...,,
,,,,,,,,He’s def had his share of men if he’s so worried about having aids,,
,,,,,,,,he needs love,,
,,,,,,,,Will the real Slim Shady please stand up?,,
,,,,,,,,And that's how he beat Shaq!,,
,,,,,,,,There's a cure for aids please look in to the Bob Beck micropulser https://www.youtube.com/watch?v=h6b5IFzBm6w coloidal silver for a secondary immune system and ozonated water for detoxing and a magnet pulser to get rid of hidden infection,,
,,,,,,,,He's got hyperthyroidism look at his neck it's swollen that makes you lose weight had it now I've got hypothyroidism,,
,,,,,,,,I dont see any problem in being skinny,,
,,,,,,,,Dude just get on some TRT..... guarantee it'll change your life,,
,,,,,,,,"Heart failure ,  you fuck",,
,,,,,,,,He’s gaunt!,,
,,,,,,,,He just wanted some candy,,
,,,,,,,,And what did you learn after you got the results,,
,,,,,,,,He used to be such a massive super star. He looks so bad:( my sister was in love with him.,,
,,,,,,,,Meth positive..,,
,,,,,,,,he doesn't look like this anymore.. I follow him on instagram and he is healthy and looks good now,,
,,,,,,,,"If being skinny were a diagnosis of HIV - then all models better freak the fuck out.  This is 2019, not 1982 stop talking about HIV like this.  The fact that ET allowed the Drs to frame a discussion about his weight around HIV proves how out of touch reality is.  Yes, it could be a factor but to frame so much of the show around that point is harmful and stigmatizing to PLWHIV.",,
,,,,,,,,Yeah. Drugs will do this to ya.,,
,,,,,,,,pretty sure he’s on something or anorexic being that thin,,
,,,,,,,,"Lol, ofc he didnt have HIV or AIDS. Cause of coca and other hard drugs, they often makes you very skinny. This has happend to a lot of my friends who have done different kind of hard drugs. He could also have a very low weight gain which is common for many actually. Also his diet could be the cause if he eats like shit.",,
,,,,,,,,"I'm not letting him off the hook.   He said that he thought he had it,  and was putting other people at risk. What if he actually had it and gave it to another person?",,
,,,,,,,,Praying for him 🙏🏽,,
,,,,,,,,Too much meth will make you look like that.,,
,,,,,,,,He was in the industry as a kid. Someone violated him.. Wow. Poor guy.,,
,,,,,,,,Ferret lord,,
,,,,,,,,Drug addicted!,,
,,,,,,,,"saw Aaron live at fun works in modesto CA it was a great show, he scared me jumping off the speakers. i hope he didnt get hurt.thank you for the great perfornence",,
,,,,,,,,hope he gets better and better... health is most important,,
,,,,,,,,I always thought nick looked so much better and younger even though he’s older,,
,,,,,,,,He seems like a douche. I’m glad he doesn’t have the hiv.,,
,,,,,,,,"So he shot up meth with others and now is concerned about aids? 
Hmmm sketchy",,
,,,,,,,,"Looks older than 29, damn.",,
,,,,,,,,Dude just needs to eat,,
,,,,,,,,Good looking,,
,,,,,,,,"HIV? Dude, that’s drugs!",,
,,,,,,,,29? Looks 50,,
,,,,,,,,eat a cheeseburger dude shit!!,,
,,,,,,,,It's so shock for m to hear about him... Its so unrecognisable... GOD Bless him,,
,,,,,,,,baby victim let go dude,,
,,,,,,,,get well bro,,
,,,,,,,,Why would you get a hiv test result on tv that shit confidential,,
,,,,,,,,"Do us a favor and keep sharing needles with your junkie friends that way next time your on Dr. Phil, the test results wont come back with good news this time around. Honestly, who gives a FUCK! Hollywood Trash. Enjoy your next Corey Feldman crack house party.",,
,,,,,,,,Who Gives A FUCK! Hes A Piece Of Shit.,,
,,,,,,,,"It's ok Nick, don't worry. HIV is a hoax. All you have to do is NOT take your deadly meds if testing positive, and you will go on. Seriously, why do people still think AIDS is real.??? It's the fucking drugs that kill you",,
,,,,,,,,This is what happens when your parents take all your money...,,
,,,,,,,,Damne what happened to him 🤭🤭🤭🤭🤭🤭,,
,,,,,,,,Man I’m pulling for him.,,
,,,,,,,,"They call him 6 ft but he himself said he was 5""8 - thats a pretty big difference when you're mentiong weight in proportion to height.",,
,,,,,,,,My child wants to become a child star but this is why I am scared of my child singing acting cause of all the pressure that comes with the life style. I love music movies dancing sports but they all have one thing in common any drug alcohol are right at their fingertips. I am so sad for child hood Star's they all seem to go through the same thing in some way or another. God bless you Aaron Carter.,,
,,,,,,,,"Shit dude, stop doing drugs, EAT and WORK OUT - you don't have to be a brain surgeon to know this. But if this is a mental issue, get help...",,
,,,,,,,,This is so sad,,
,,,,,,,,"I LOVE YOU 
♡♡♡♡♡",,
,,,,,,,,This is so sad. I hope he gets his life on track and gets healthy. Love and healing to him 💕💕,,
,,,,,,,,looks like a junky,,
,,,,,,,,wth happened to him???? OMG the last time I saw him he was a child,,
,,,,,,,,he Looks Bad For 29 He Just Doing Drugs Lol.,,
,,,,,,,,*never has sex again*,,
,,,,,,,,Is he gay or straight or bi or what?????,,
,,,,,,,,Meth,,
,,,,,,,,That's scary. He looks like has Cancer or something,,
,,,,,,,,drug addict,,
,,,,,,,,"White people looks older than their age, and mostly liberated,celebrities their prorities??? FAME and Money😭. 
I had a huge crush with Nick and Aaron when I was in grades schools and highschool❤️... but sad to know their family is 💔... their family faces a lot of problem in the past but they still loving to be in trouble, Carter brothers I love you, so please live in peace and in faith❤️... You want a cruel life and be in trouble for the rest of your life? Be friends with DRUGS💔😭.",,
,,,,,,,,"White people looks older than their age, and mostly liberated,celebrities their prorities??? FAME and Money😭. 
I had a huge crush with Nick and Aaron when I was in grades schools and highschool❤️... but sad to know their family is 💔... their family faces a lot of problem in the past but they still loving to be in trouble, Carter brothers I love you, so please live in peace and in faith❤️... You want a cruel life and be in trouble for the rest of your life? Be friends with DRUGS💔😭.",,
,,,,,,,,"White people looks older than their age, and mostly liberated,celebrities their prorities??? FAME and Money😭. 
I had a huge crush with Nick and Aaron when I was in grades schools and highschool❤️... but sad to know their family is 💔... their family faces a lot of problem in the past but they still loving to be in trouble, Carter brothers I love you, so please live in peace and in faith❤️... You want a cruel life and be in trouble for the rest of your life? Be friends with DRUGS💔😭.",,
,,,,,,,,"White people looks older than their age, and mostly liberated,celebrities their prorities??? FAME and Money😭. 
I had a huge crush with Nick and Aaron when I was in grades schools and highschool❤️... but sad to know their family is 💔... their family faces a lot of problem in the past but they still loving to be in trouble, Carter brothers I love you, so please live in peace and in faith❤️... You want a cruel life and be in trouble for the rest of your life? Be friends with DRUGS💔😭.",,
,,,,,,,,Im 30 years old and look young. He is almost 30 and looks like he is dying,,
,,,,,,,,How sad,,
,,,,,,,,Coccaines one hell of a drug💉.,,
,,,,,,,,HIV negative but more likely to be drug positive.,,
,,,,,,,,His party is cancelled,,
,,,,,,,,29 ? He looks like a 47 year old heroin addict. What happened to him ?,,
,,,,,,,,If he goes on a plant based diet he will be alright,,
,,,,,,,,You find out HIV tests in about 30 seconds lol,,
,,,,,,,,"Gross! Who would want that skinny body on top of them any how! 😝 A willing partner would have to be on drugs to let him get it in I would think! Or want to be with a ""famous"" person! Idk, just my opinion! 🤔",,
,,,,,,,,"Thought he might be positive,  yet still slept with others?",,
,,,,,,,,This is sad. I hope he gets better.,,
,,,,,,,,He's on opioids.  So obvious.   When your intoxicated on narcotics you don't eat. Simple.,,
,,,,,,,,Did he turn gay?,,
,,,,,,,,Man. He's a sad story.,,
,,,,,,,,Jesus is the way truth  and the life let’s pray for him .,,
,,,,,,,,I use to be so in love with him. My prayers are with you Aaron,,
,,,,,,,,He is only 29?,,
,,,,,,,,It's drugs or something like a thyroid problem 🤷‍♀️ either way hopefully he gets it figured out,,
,,,,,,,,Aaron Carter came to my work to adopt a dog. Of course it was on my day off...,,
,,,,,,,,Hmmm looks like a thyroid problem or stress or depression... could be anything really...,,
,,,,,,,,"Honestly, I hope he seeks the help he needs. We all go through shit. We get through shit. 💯",,
,,,,,,,,Rejoice now cuz that shit can lay dormant in your body for like 7-10 yrs check back then hopefully still negative tho,,
,,,,,,,,Back street JUNKIE 🙄🙄,,
,,,,,,,,"Um no, he has aids.",,
,,,,,,,,What happened...,,
,,,,,,,,Wow. I didn't realize how terrible he actually looked,,
,,,,,,,,He stayed at my hotel and looked horrible... and he trashed our room,,
,,,,,,,,U gotta eat Aaron,,
,,,,,,,,Omg I'm praying for him. ❤,,
,,,,,,,,He’s using meth.. for sure.,,
,,,,,,,,Wow that’s deep but if you want to see some good videos hit the link and join the team https://youtu.be/-8VervuUv24,,
,,,,,,,,This is very sad.,,
,,,,,,,,He sure seems worried abt hiv...what is he doing,,
,,,,,,,,Damn Aaron... He looks like a completely different person. I hope he's doing better.,,
,,,,,,,,I used to think he was so beautiful years ago... yikes lol . Don’t do drugs kids,,
,,,,,,,,Jusitn beiber before justin beiber. Get well man. Good luck.,,
,,,,,,,,"I used to have the biggest crush on him years ago when he starred on Lizzie McGuire. I was literally obsessed with him. He looks so old and drained now. So sad, my prayers to him",,
,,,,,,,,What?what happen to him...my childhood crush!!!please get well..,,
,,,,,,,,"perhaps some detox, rehab, and good therapy. you'll make it",,
,,,,,,,,Smh.   This is so sad.,,
,,,,,,,,Omg..Praying for him..So sad!,,
,,,,,,,,It's so sad hearing about pop artist who you grew up listening to and wanting to be like them how they could be on the verge of dying. Makes my heart break. I hope he gets help he needs and can live longer. 😭😭❤❤,,
,,,,,,,,He's an addict. I was super skinny too till I got sober.,,
,,,,,,,,"Who the hell is this guy, is he a singer? Because i never heard   any song by him..",,
,,,,,,,,"Oh fuck him already. He's doing this to himself. 
And the show doctors. They're always sensationalistic. Very few times they've actually done some good when it's not some celebrity.",,
,,,,,,,,"Question:
If your parent were heroin addict
Coude I have HIV 
I NEED TO KNOW",,
,,,,,,,,"He looks horrible. That's exactly what drugs do to you, impair your judgement!",,
,,,,,,,,Hey Aaron. Get your shit together.  You can do it man. Roll drug free and the rest will follow.  Come chill in espo.  Get well,,
,,,,,,,,Poor dude,,
,,,,,,,,"He looks like he's +
Gross",,
,,,,,,,,Who else thought that was jake paul,,
,,,,,,,,Damn he looks like a straight crackhead..,,
,,,,,,,,"He needs to stop being a little bitch..... ever since he was a child and stopped making music, he ruined his own life",,
,,,,,,,,"Holy shit ....
20 years before he was half of my age.
Now he looks two times older than me and half dead.",,
,,,,,,,,Wow he looks old and unhealthy  to much drugs,,
,,,,,,,,At least he beat Shaq...,,
,,,,,,,,Heroine is helluva drug ...,,
,,,,,,,,Heroine is helluva drug ...,,
,,,,,,,,he looks like that actor in prison break,,
,,,,,,,,Well maybe you should tell him the same thing can happen to him l?,,
,,,,,,,,Gross,,
,,,,,,,,Looks like a piece of shit.,,
,,,,,,,,29 turned 49,,
,,,,,,,,Shit he would have No problem cutting weight for UFC strawweight divison 6ft 115lb's with a long ass reach forget that divison is done with this fool nobody is over 5'3 in that division,,
,,,,,,,,Come on people he doesn't look that bad. I actually think hes HOT.,,
,,,,,,,,Fuckin junkie.,,
,,,,,,,,Why would he have hiv just by being skinny i dnt understand,,
,,,,,,,,Wtf happen to him.... Hollywood is dangerous,,
,,,,,,,,He behaves like a junky... Drugs are awful,,
,,,,,,,,He is possessed,,
,,,,,,,,Do you think they are going to tell the public he's hiv positive?,,
,,,,,,,,Wow what the fuck. Drugs are not the way,,
,,,,,,,,"I'm 6'1"" and weight 120 when I got hooked on hydrocodone",,
,,,,,,,,Why are so many people writing mean comments??? Kids a mess! Anyone can see that! So why do some of you feel the need to kick a person when they are down? He never hurt any of you. Why not say something nice?? Wish him well.... a speedy recovery!,,
,,,,,,,,Aaron get your life! Jesus Christ,,
,,,,,,,,"Aaron, no more strange dudes in pub restrooms.....",,
,,,,,,,,"This is sad, how people can be healthy at one time go to being so sickly!",,
,,,,,,,,cocaine is one hell of a drug,,
,,,,,,,,why would he do this on camera though,,
,,,,,,,,He needs to be retested!!! 115lbs,,
,,,,,,,,"MUTAMBA CONTRA VIH-SIDA 
💚💚💚💚ambas as plantas. A diminuição das células fluorescentes com P-1 variou de 6 a 96% sob protocolo virucida e 27 a 82% no procedimento terapêutico, para ambas as plantas. Também demonstramos que a inibição de ambos os vírus foi mais pronunciada sob o protocolo terapêutico. Esta descoberta foi apoiada pela IFA; no entanto, foram encontrados resultados conflitantes para as frações Aq e EtOAc de S. adstringens contra P-1 com o método virucional.
Taninos, flavonóides, antraquinonas e polissacarídeos, entre outros, são compostos encontrados em extratos vegetais e foram implicados na inibição da replicação do vírus in vitro.6,10,12,13,15). Estes compostos demonstraram atuar no estágio inicial da adsorção ou nas estruturas da superfície do vírus, inibindo assim a penetração em células susceptíveis. Esses modos de ação favorecem a base do protocolo virucida como a abordagem mais relevante para determinar o efeito antiviral (eventualmente, profilática, onde as células são tratadas antes da infecção). No entanto, nossos resultados demonstraram que, em geral, o protocolo terapêutico foi mais consistente, embora ainda não conheçamos a natureza dos compostos antivirais. A identificação desses compostos é crucial para uma melhor compreensão do mecanismo antiviral. Em conclusão, o extrato bruto e as frações de G. ulmifolia e S. adstringens demonstraram inibir a replicação de BHV-1 e P-1 quando testados quanto ao efeito na infectividade viral e na presença de antígenos virais em células infectadas. Sugerimos que o efeito antiviral seja mais provável após a entrada das cepas de vírus nas fases subseqüentes de sua replicação em cultura de células",,
,,,,,,,,What wrong with this dude man. Go work as a mason tender for 3 months this summer. Then you will realize your delusional. And fine,,
,,,,,,,,But your dumbas* still out fukn every thing in sight.,,
,,,,,,,,He’s my same weight and I’m 17 year old girl,,
,,,,,,,,Bro. Eat some pizzas. Philly Cheese steaks. Mozzarella Sticks.,,
,,,,,,,,"Congrats on no HIV. 6FT tall yeah right, I'm 5'10 this guy walked by me at one of his shows more like 5'7",,
,,,,,,,,Holy shit,,
,,,,,,,,Wow. Hope he gets well soon.,,
,,,,,,,,Why would he do that on national television?,,
,,,,,,,,Is he a lord,,
,,,,,,,,He’s not on opiates. They clearly said he’s taking the same thing that killed his sister which was Xanax flexoral and Zyprexa an antipsychotic used to treat schizophrenia. It’s easily available info but people will still just make assumptions.,,
,,,,,,,,If Ellen degenares was a dude,,
,,,,,,,,Can’t wait to see him perform at the rumba cafe in Columbus Ohio gonna be a shit show,,
,,,,,,,,I’m 18 6’0 and weigh 130,,
,,,,,,,,Looks like a Crackhead Ryan Gosling,,
,,,,,,,,Hahaha where the fuck Aaron Carter's been why is getting interviewed now he didn't have hiv he just had a test. Just prescribe him food,,
,,,,,,,,He's only 30 and he looks 70 I hope he heals him self . Eat healthier and use products .I remember going nuts seeing him kiss in lizzy McGuire,,
,,,,,,,,He need some milk,,
,,,,,,,,"Wow, I never knew his sister died until now.",,
,,,,,,,,Is this guy from backstreet boys?,,
,,,,,,,,"he looks old, disgusting and fucked up",,
,,,,,,,,A little methy,,
,,,,,,,,"Praying for himm, addiction is no joke.",,
,,,,,,,,So sorry to hear this about Aaron Carter hope he gets better and help God bless them,,
,,,,,,,,"if Aaron Carter gets better and tries to come out with a Rap album again, I'd actually give it a listen, He has something now that he obviously didn't at 13, Which is life experience, He has a story to tell, He's actually been through some shit, Yeah you can argue that he group in the suburbs and all of the struggles he went through were self-inflicting but trials and tribulations aren't necessarily reserved for the poor, People tend to dismiss artists who come from privilege to easy, But if he does come back to music I'd love t9 hear what stories he has now.",,
,,,,,,,,whatttt theeeee fuckkkk,,
,,,,,,,,What the F***! This is A.C.?! )’: this is fkn sad dude like noooooo!,,
,,,,,,,,Ya suck them tally wacky's an this is what happens .. smh,,
,,,,,,,,You can tell he is a heavy IV user. Probably shooting dope all day. That does terrible things to your body.,,
,,,,,,,,"jesus, is he a heroin addict? fuck!!!!",,
,,,,,,,,Man Hollywood fucks people up,,
,,,,,,,,The meth got him fucked up,,
,,,,,,,,Damn he looks like he's 50. I hope he finds his peace.,,
,,,,,,,,why this dude look like penguin from Gotham,,
,,,,,,,,The man's a junky.,,
,,,,,,,,Looks like meth,,
,,,,,,,,"Might be HIV negative, but I've got a feeling he's heroin positive",,
,,,,,,,,"Dam, that's cocaine lol straight up that's what drugs will do to you. Rich kid like him just ends up like that? No way. That's that powder, guaranteed or you money back.",,
,,,,,,,,Nick is doing 10!times better,,
,,,,,,,,"That's too bad..



That he doesn't have aids.",,
,,,,,,,,hes not cute,,
,,,,,,,,Drugs,,
,,,,,,,,Drugs not hiv,,
,,,,,,,,so skinny,,
,,,,,,,,Who gives a 💩,,
,,,,,,,,He’s on drugs......There’s no other explanation.,,
,,,,,,,,That is a dumb reason to think you have HIV,,
,,,,,,,,"I let guys fuck me up the ass without a rubber , so I am a bit concerned .",,
,,,,,,,,hey carter your show in sandusky ohio blew you suck.....,,
,,,,,,,,he looks like he has been doing meth,,
,,,,,,,,Too much coke bro...,,
,,,,,,,,"What a fuck of a story tho. No background on this. He fears he has aids cuz hes skinny ? 
Isn't the weight loss from the drug abuse ? - so most likely dirty needles he was fearing then",,
,,,,,,,,He looks like a trendy lesbian tbh.,,
,,,,,,,,"Aaron grow the fuck up, get a life NO ONE GIVES A FUCK ABOUT YOU! There are OTHER PEOPLE WHO HAS REAL PROBLEMS NOT STUPID SHIT YOU GET YOURSELF INTO!",,
,,,,,,,,"He’s really talented , he needs to fix him self quickly",,
,,,,,,,,this shit sad af,,
,,,,,,,,What a fuckin bum,,
,,,,,,,,He looks so ill..,,
,,,,,,,,What the fuck happened to this Lad?,,
,,,,,,,,"Saw him live in 2016, it was dope, he ran up a wall and did a backflip",,
,,,,,,,,Why woudn't Aaron be HIV -  ?,,
,,,,,,,,"He look so old,,👴👴 like 80Year old now 😱😱😱😱😱😱",,
,,,,,,,,cocaine,,
,,,,,,,,He looks anorexic,,
,,,,,,,,Trash!,,
,,,,,,,,How tf are we the same age i refuse to believe hes young still.,,
,,,,,,,,OK people first of all benzos (xanax) isacompletely different drugfrom opiates.  like he isn't displaying any drug usage on sight but it does look like he put his body thru a lot,,
,,,,,,,,At the end he makes that statement well tell him flat out that out stupid doctor,,
,,,,,,,,"Aaron Carter after the interview:  Wait, so I'm still HIV negative right?",,
,,,,,,,,Damn he looks horrible,,
,,,,,,,,You get aids from being skinny?,,
,,,,,,,,Omg i used to have the biggest crush on him and justin Timberlake back in high school. What happened to him?!,,
,,,,,,,,Cocaine is a hellva drug,,
,,,,,,,,"I feel so sorry for him, he was the cutest thing ever. Hopes he makes a full turn around",,
,,,,,,,,He should not abuse drugs,,
,,,,,,,,He's a dope fiend,,
,,,,,,,,Eat a cheeseburger and stop smoking meth. Cured,,
,,,,,,,,"Poor Kid, I Dislike how Hollywood dumps these kids after using them",,
,,,,,,,,To stay hiv negative is no gay sex and no drug use.,,
,,,,,,,,"Bro eats some ice cream, pizza to gain the weight back. stop taking pills, Take some probiotics and brocalli sprouts that'll boost your immune system. And do some meditation and yoga to help with your addiction. Boom just saved you thousands of dollars of medical parasites that make you take useless shit that makes it worse.",,
,,,,,,,,Yikes! Arron should have been a wife-beater like Nick. Apparently slapping Paris Hilton around is good for the skin.......,,
,,,,,,,,Fuck that nobody loser. Literally a tool for the elites. A pointless distraction.,,
,,,,,,,,Damn man. Take care of yourself bro,,
,,,,,,,,"Dude looks like a straight addict, sunken eyes and skinny face(jaw). I put my bet on it's herion or pain killers. I bet someone will find him overdosed dead somewhere.",,
,,,,,,,,Daaaaaaaman homie fuck happened to you?,,
,,,,,,,,Clean up you're fucking act your brother did you need 2,,
,,,,,,,,"My heart broke at how his voice cracked. ""I'm so skinny, and I'm still so skinny...""",,
,,,,,,,,"I can't imagine walking around thinking ""I wonder if I have HIV or not"". Like damn dude, why wouldn't you just get tested? And what's your sex life like that you aren't sure?",,
,,,,,,,,Kids that's what drugs do to you,,
,,,,,,,,That nigga def positive gods gift to your style enjoy 😊⛪️🇺🇸🤦‍♂️🙅‍♂️🚶,,
,,,,,,,,Wait who the fuck is this person,,
,,,,,,,,ppl used to call me aaron carter all the time in elementary this fool looks fucked up now,,
,,,,,,,,Crackhead,,
,,,,,,,,"Do you think you are too skinny? Jesus, you are in US, just EAT man",,
,,,,,,,,Who goes on TV for a live results aids test. ..wtf ...just give the kid a sandwich or two n tell him to lay off the booger sugar for a couple weeks,,
,,,,,,,,God who would sleep with this creep nowadays?,,
,,,,,,,,29 jeeze he looks fucking 40,,
,,,,,,,,Wow...he's sick and gross what happened to old Arron,,
,,,,,,,,oh meth heads... your so crazzzzzy,,
,,,,,,,,Damn bro only 29 he lookin 40 somethin smfh... Damn,,
,,,,,,,,This idiot hasn't been taken back by jesus yet?,,
,,,,,,,,What a tool,,
,,,,,,,,"You’re skinny because you’re a crack head, crack head! Smh .... fucking Anglo-American spoiled privilege fckbois  .... lets deport his ass and give his citizenship to Pablo who has build 34 skyscrapers, 5 olive gardens, and a shit load of town homes and condos Ha! .. what a waste of shit this dude is; 29yrs old and he looks older than my old ass. Wow",,
,,,,,,,,Very sad. I hope he can turn his life around. This may be his last chance.,,
,,,,,,,,Don't do tattoo kids,,
,,,,,,,,It's the meth,,
,,,,,,,,"It's all that blow, cigarettes and prescription pills.",,
,,,,,,,,what a fucking crack head,,
,,,,,,,,He's all fuck up,,
,,,,,,,,A WAST OF SPACE.,,
,,,,,,,,"Can't imagine him singing ""crazy little party girl"" like this lol",,
,,,,,,,,meth will age your ass,,
,,,,,,,,I wonder if he ever tried eating more and shooting less,,
,,,,,,,,Holy fuck what happened to Aaron Carter,,
,,,,,,,,Crack head. Self inflicted.  When you need money. You come on a talk show to get sympathy  and support.  If you actually wanted help.  You would do it behind closed doors.  Vanity and  addiction is  sad.,,
,,,,,,,,It's not all the opioids it's hiv.... honestly can someone be so stupid.,,
